imdb_id,director,original_title,genre,overview
tt0069292,Reginald Le Borg,Psycho Sisters,Horror,"After her husband dies, a woman begins to have a nervous breakdown and is consoled by her younger sister. Soon, however, other members of the family begin to suspect the younger woman's motives."
tt0058075,Reginald Le Borg,The Eyes of Annie Jones,Mystery,Murder unfolds around a young girl who sleepwalks and talks while she does so.
tt0056993,Reginald Le Borg,Diary of a Madman,Horror,"Simon Cordier, a French magistrate and amateur sculptor comes into contact with a malevolent entity. The invisible - yet corporeal - being, called a ""horla"" is capable of limited psychokinesis and complete mind control."
tt0204245,Reginald Le Borg,Deadly Duo,Mystery,"Two identical twin sisters...one is very,very good--one is very, very bad. The good twin is due some big bucks. The bad twin wants 'em. Since they look just alike...look out."
tt0054881,Reginald Le Borg,The Flight That Disappeared,Science Fiction,"A cross-country airliner, whose passengers include a nuclear physicist, a rocket expert, and a mathematical genius, is drawn beyond radar range by an unknown, unbreakable force."
tt0050285,Reginald Le Borg,The Dalton Girls,Western,Female relatives of the infamous Dalton gang carry on the family tradition.
tt0051179,Reginald Le Borg,War Drums,Western,The friendship between a white man &amp; an Apache chief is tested when they fall in love with the same woman
tt0051173,Reginald Le Borg,Voodoo Island,Horror,"A wealthy industrialist hires the renowned hoax-buster Phillip Knight to prove that an island he plans to develop isn't voodoo cursed. However, arriving on the island, Knight soon realizes that voodoo does exist when he discovers man-eating plants and a tribe of natives with bizarre powers."
tt0049013,Reginald Le Borg,The Black Sleep,Horror,"In 19th century England, a noted brain surgeon rescues a former student from being hanged on a false conviction for murder, and spirits him away to an ancient, repurposed abbey far in the countryside.  There, he connives his pupil into assisting him in mapping the functions of the various parts of the human brain, using living subjects who are under a terrible animation-suspending drug called ""black sleep"".  Subsequently, the student, along with the daughter of one of the subjects, discover that most of these subjects have survived but are being kept in a dungeon-like cellar, in various stages of derangement..."
tt0047675,Reginald Le Borg,The White Orchid,Adventure,"In the Southern Mexican jungle, an adventurous archaeologist is accompanied by an equally daring female photographer in a search for a lost Toltec city. They engage a guide to lead them on their expedition, and soon find themselves in the jungle's depths, far from civilization. Soon both the guide and the archaeologist are vying for the affection of the photographer. They must all deal with enormous danger and sacrifice before their quest is complete."
tt0046320,Reginald Le Borg,Sins of Jezebel,NA,"Biblical costume drama starring Paulette Goddard as the beautiful pagan Jezebel, corruptor of men."
tt0045840,Reginald Le Borg,The Great Jesse James Raid,Western,The famed outlaw is talked into saddling up for one more bank robbery.
tt0045533,Reginald Le Borg,The Flanagan Boy,Crime,"Johnny Flanagan did not have the privileges of a good education or wealthy background but the streets developed his natural talent to be a great fighter. His enormous potential to reach the top is born out of a string of spectacular successes. All of which is brought to a halt when he develops a physical relationship with his manager's wife, the beautiful but manipulative Lorna. His naive temperament is no match for her callous, dispassionate scheming and he unwittingly becomes a pawn in Lorna's ultimate plan... .to murder her husband."
tt0044912,Reginald Le Borg,Models Inc.,NA,"The wealthy owner of a modeling agency keeps a new student in the high life, unaware that she and a recently released convict share a criminal and personal history."
tt0043689,Reginald Le Borg,Joe Palooka in Triple Cross,NA,Joe Palooka and two friends are taking hostage by three criminals.
tt0043572,Reginald Le Borg,G.I. Jane,Drama,"A civilian, ordered to report to his draft board, slips off into a dream about the army life ahead of him. He is assigned to a remote desert post where the soldiers crave female companionship. He forges orders that brings a platoon of WACs who are forbidden to fraternize with the soldiers."
tt0042617,Reginald Le Borg,Joe Palooka in the Squared Circle,Crime,Joe Palooka encounters gangsters and tries to alert the law.
tt0043149,Reginald Le Borg,Wyoming Mail,Western,"In 1869, the United States begins a railroad mail service to the West Coast which proves highly tempting to train robbers, in particular an organized gang with one of the mail's supposed guardians in their pay. Prizefighter Steve Davis, a former army intelligence man, is hired to track down the gang and save the Territorial Mail Service. Steve goes undercover in territorial prison, leans Morse Code from a fellow prisoner, breaks jail, infiltrates the gang...and finds time to romance dance-hall singer Mary, who proves to have hidden depths..."
tt0043151,Reginald Le Borg,Young Daniel Boone,Western,Frontier scout Daniel Boone is sent out to locate the only two survivors of General Braddock's men that are believed two have lived through an Indian massacre.
tt0041525,Reginald Le Borg,Joe Palooka in the Counterpunch,Action,"Joe heads for South America to fight the Latin champ. Shipboard, he helps federal agents fight counterfeiters. He also spars with love interest Anne Howe."
tt0041472,Reginald Le Borg,Hold That Baby!,Comedy,"While working in a laundromat, the boys find a baby hidden among the linen. They soon find out that the baby, who is the heir to a fortune, has been abandoned by his mother so that her two evil aunts can't cheat her and the baby out of the inheritance. The boys determine to help the woman claim her baby's rightful inheritance from her aunts, who have hired gangsters to find and eliminate the girl, the baby and anyone who helps them."
tt0041360,Reginald Le Borg,Fighting Fools,Comedy,"The boys are working at the local boxing arena where their friend, Jimmy Higgins, is boxing. During a crooked match Jimmy is killed. The boys seek out his older brother, Johnny, a former boxer who gave up the sport rather than go crooked, and help train him to get back in the ring. They try to get him a shot at the title, and when they do the same crooked gangsters that were behind Jimmy's death try to get Johnny to take a dive."
tt0040905,Reginald Le Borg,Trouble Makers,Crime,Slip and Sach are in the sidewalk star-gazing business when they see a murder committed in a room at the El Royale Hotel.
tt0040493,Reginald Le Borg,Joe Palooka in Winner Take All,Comedy,Joe is scheduled for the big fight as usual. This one has more fight sequences than plot.
tt0040702,Reginald Le Borg,Port Said,NA,"Directed by Reginald Le Borg. With Gloria Henry, William Bishop, Steven Geray, Edgar Barrier."
tt0040492,Reginald Le Borg,Joe Palooka in Fighting Mad,Comedy,"Joe Palooka goes blind during a fight. An operation restores his vision, but he's told not to fight for a year. His trainer Knobby has picked up another fighter, but gangsters are pressing him to fix fights. Joe decides to risk his eyesight to save Knobby's honor."
tt0039514,Reginald Le Borg,Joe Palooka in the Knockout,NA,"The third of the Monogram series based on Ham Fisher's ""Joe Palooka"" comic strip, opens with Knobby Walsh, the manager of Joe Palooka trying to talk his way out of a traffic citation, and the story leading to that point is told in flashback as narrated by Walsh. Heavyweight champion Joe, after knocking out an opponent who later died in his dressing room, feels responsible and threatens to give up boxing. But the dead fighter's fiance thinks he died as the result of a drug that was given to him by a gang of gamblers, who made a rich haul betting on Palooka. Joe, Knobby and the police unite to run down the gamblers, but not before Joe also is nearly murdered by the same means...a poisoned mouthpiece. Elyse Knox is along as Joe's sweetheart Anne Howe, although Anne and Joe had long been married in the comic strip."
tt0039703,Reginald Le Borg,Philo Vance's Secret Mission,Mystery,Vance is hired to write a true-crime mystery... but when the facts about an unsolved crime are about to be brought out into the open a murder takes place.
tt0039368,Reginald Le Borg,Fall Guy,Crime,A drugged man covered in blood is picked up by police. Before the cops can get answers the man escapes in search of answers to the mystery himself.
tt0038695,Reginald Le Borg,Little Iodine,Comedy,"Little Iodine does her best to break up the marriage of her parents, ruin a romance and cost her father his job."
tt0038655,Reginald Le Borg,"Joe Palooka, Champ",Comedy,After losing heavyweight contender Al Costa to mob boss Florini fight promoter Knobby Walsh recruits small town boy Joe Palooka to take his place. First in the series.
tt0037789,Reginald Le Borg,Honeymoon Ahead,Comedy,"When the prison choir loses its leader, the boys try to get him back in."
